status,case,run,group,quantum_kernel,quantum_stratum,tier,shots,replicate,projection_condition,self_disagreement_from_exact,exact_accuracy_upper,shot_accuracy_upper,accuracy_upper_change,exact_nearest_cfg,shot_nearest_cfg,witness_identity_stable,exact_realized_accuracy_advantage,shot_realized_accuracy_advantage,realized_accuracy_advantage_change,exact_realized_bacc_advantage,shot_realized_bacc_advantage,realized_bacc_advantage_change,shot_quantum_ood_bacc
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,20,independent_square_psd,0.082,0.034,0.022,-0.012000000000000004,matern25_med_x0.3__svc__d4,matern25_med__svc__d6,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,20,nystrom_psd,0.086,0.044,0.038,-0.005999999999999998,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,20,nystrom_psd,0.086,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,21,pre_psd,0.08,0.044,0.036,-0.008,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03108974358974359,-0.005769230769230749,0.8299679487179488
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,21,pre_psd,0.08,0.034,0.016,-0.018000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03108974358974359,-0.005769230769230749,0.8299679487179488
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,21,independent_square_psd,0.08,0.044,0.036,-0.008,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.02200000000000002,0.0040000000000000036,-0.02532051282051284,-0.022756410256410287,0.002564102564102555,0.8383012820512821
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,21,independent_square_psd,0.08,0.034,0.024,-0.010000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.02200000000000002,0.0040000000000000036,-0.02532051282051284,-0.022756410256410287,0.002564102564102555,0.8383012820512821
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,21,nystrom_psd,0.082,0.044,0.038,-0.005999999999999998,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,21,nystrom_psd,0.082,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,22,pre_psd,0.078,0.044,0.034,-0.009999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,22,pre_psd,0.078,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,22,independent_square_psd,0.076,0.044,0.032,-0.011999999999999997,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.026000000000000023,0.0,-0.02532051282051284,-0.02676282051282064,-0.0014423076923077982,0.8342948717948717
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,22,independent_square_psd,0.076,0.034,0.024,-0.010000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.026000000000000023,0.0,-0.02532051282051284,-0.02676282051282064,-0.0014423076923077982,0.8342948717948717
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,22,nystrom_psd,0.078,0.044,0.034,-0.009999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,22,nystrom_psd,0.078,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,23,pre_psd,0.08,0.044,0.036,-0.008,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.03400000000000003,-0.008000000000000007,-0.02532051282051284,-0.03493589743589742,-0.009615384615384581,0.8261217948717949
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,23,pre_psd,0.08,0.034,0.024,-0.010000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.03400000000000003,-0.008000000000000007,-0.02532051282051284,-0.03493589743589742,-0.009615384615384581,0.8261217948717949
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,23,independent_square_psd,0.084,0.044,0.036,-0.008,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03076923076923077,-0.005448717948717929,0.8302884615384616
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,23,independent_square_psd,0.084,0.034,0.028,-0.006000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03076923076923077,-0.005448717948717929,0.8302884615384616
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,23,nystrom_psd,0.084,0.044,0.04,-0.003999999999999997,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03092948717948729,-0.00560897435897445,0.8301282051282051
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,23,nystrom_psd,0.084,0.034,0.024,-0.010000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03092948717948729,-0.00560897435897445,0.8301282051282051
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,24,pre_psd,0.086,0.044,0.042,-0.001999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.03200000000000003,-0.006000000000000005,-0.02532051282051284,-0.03301282051282051,-0.007692307692307665,0.8280448717948719
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,24,pre_psd,0.086,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.03200000000000003,-0.006000000000000005,-0.02532051282051284,-0.03301282051282051,-0.007692307692307665,0.8280448717948719
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,24,independent_square_psd,0.114,0.044,0.026,-0.018,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d4,False,-0.026000000000000023,-0.07599999999999996,-0.04999999999999993,-0.02532051282051284,-0.07948717948717954,-0.054166666666666696,0.7815705128205128
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,24,independent_square_psd,0.114,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,laplacian_med__svc__d10,False,-0.026000000000000023,-0.07599999999999996,-0.04999999999999993,-0.02532051282051284,-0.07948717948717954,-0.054166666666666696,0.7815705128205128
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,24,nystrom_psd,0.114,0.044,0.026,-0.018,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d4,False,-0.026000000000000023,-0.07599999999999996,-0.04999999999999993,-0.02532051282051284,-0.07948717948717954,-0.054166666666666696,0.7815705128205128
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,24,nystrom_psd,0.114,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,laplacian_med__svc__d10,False,-0.026000000000000023,-0.07599999999999996,-0.04999999999999993,-0.02532051282051284,-0.07948717948717954,-0.054166666666666696,0.7815705128205128
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,25,pre_psd,0.112,0.044,0.024,-0.019999999999999997,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d4,False,-0.026000000000000023,-0.07799999999999996,-0.051999999999999935,-0.02532051282051284,-0.08157051282051286,-0.05625000000000002,0.7794871794871795
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,25,pre_psd,0.112,0.034,0.024,-0.010000000000000002,matern25_med_x0.3__svc__d4,laplacian_med__svc__d10,False,-0.026000000000000023,-0.07799999999999996,-0.051999999999999935,-0.02532051282051284,-0.08157051282051286,-0.05625000000000002,0.7794871794871795
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,25,independent_square_psd,0.112,0.044,0.024,-0.019999999999999997,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d4,False,-0.026000000000000023,-0.07799999999999996,-0.051999999999999935,-0.02532051282051284,-0.08157051282051286,-0.05625000000000002,0.7794871794871795
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,25,independent_square_psd,0.112,0.034,0.024,-0.010000000000000002,matern25_med_x0.3__svc__d4,laplacian_med__svc__d10,False,-0.026000000000000023,-0.07799999999999996,-0.051999999999999935,-0.02532051282051284,-0.08157051282051286,-0.05625000000000002,0.7794871794871795
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,25,nystrom_psd,0.114,0.044,0.026,-0.018,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d4,False,-0.026000000000000023,-0.07599999999999996,-0.04999999999999993,-0.02532051282051284,-0.07948717948717954,-0.054166666666666696,0.7815705128205128
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,25,nystrom_psd,0.114,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,laplacian_med__svc__d10,False,-0.026000000000000023,-0.07599999999999996,-0.04999999999999993,-0.02532051282051284,-0.07948717948717954,-0.054166666666666696,0.7815705128205128
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,26,pre_psd,0.114,0.044,0.026,-0.018,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d4,False,-0.026000000000000023,-0.07599999999999996,-0.04999999999999993,-0.02532051282051284,-0.07948717948717954,-0.054166666666666696,0.7815705128205128
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,26,pre_psd,0.114,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,laplacian_med__svc__d10,False,-0.026000000000000023,-0.07599999999999996,-0.04999999999999993,-0.02532051282051284,-0.07948717948717954,-0.054166666666666696,0.7815705128205128
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,26,independent_square_psd,0.082,0.044,0.034,-0.009999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.029006410256410375,-0.003685897435897534,0.832051282051282
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,26,independent_square_psd,0.082,0.034,0.022,-0.012000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.029006410256410375,-0.003685897435897534,0.832051282051282
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,26,nystrom_psd,0.084,0.044,0.032,-0.011999999999999997,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.026000000000000023,0.0,-0.02532051282051284,-0.02692307692307694,-0.0016025641025640969,0.8341346153846154
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,26,nystrom_psd,0.084,0.034,0.02,-0.014000000000000002,matern25_med_x0.3__svc__d4,matern25_med__svc__d6,False,-0.026000000000000023,-0.026000000000000023,0.0,-0.02532051282051284,-0.02692307692307694,-0.0016025641025640969,0.8341346153846154
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,27,pre_psd,0.08,0.044,0.032,-0.011999999999999997,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.026000000000000023,0.0,-0.02532051282051284,-0.02676282051282064,-0.0014423076923077982,0.8342948717948717
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,27,pre_psd,0.08,0.034,0.024,-0.010000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.026000000000000023,0.0,-0.02532051282051284,-0.02676282051282064,-0.0014423076923077982,0.8342948717948717
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,27,independent_square_psd,0.076,0.044,0.032,-0.011999999999999997,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.02200000000000002,0.0040000000000000036,-0.02532051282051284,-0.022596153846153988,0.0027243589743588537,0.8384615384615384
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,27,independent_square_psd,0.076,0.034,0.024,-0.010000000000000002,matern25_med_x0.3__svc__d4,matern25_med__svc__d6,False,-0.026000000000000023,-0.02200000000000002,0.0040000000000000036,-0.02532051282051284,-0.022596153846153988,0.0027243589743588537,0.8384615384615384
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,27,nystrom_psd,0.078,0.044,0.03,-0.013999999999999999,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.02400000000000002,0.0020000000000000018,-0.02532051282051284,-0.024679487179487203,0.0006410256410256387,0.8363782051282052
